X111	X112	X121	X122	X211	X212	X221	X222	E111	E112	E121	E122	E211	E212	E221	E222	EX1	DIC1	EM1	EX2	DIC2	EM2
1.000000	0.752854	0.000000	0.247146	0.994550	0.000097	0.005450	0.999903	10.575708	0.420366	0.000002	0.137997	0.028163	0.001119	0.000154	11.558818	0	9	0	0	7	0
1.000000	0.752888	0.000000	0.247112	0.994216	0.000097	0.005784	0.999903	8.353928	0.427013	0.000002	0.140154	0.021900	0.001119	0.000127	11.558818	0	10	0	0	7	0
1.000000	0.752953	0.000000	0.247047	0.995862	0.000097	0.004138	0.999903	10.809142	0.429093	0.000001	0.140787	0.028199	0.001119	0.000117	11.558818	0	11	0	0	7	0
1.000000	0.752953	0.000000	0.247047	0.995862	0.000097	0.004138	0.999903	10.809142	0.429093	0.000001	0.140787	0.028199	0.001119	0.000117	11.558818	0	12	0	0	7	0
1.000000	0.748991	0.000000	0.251009	0.993911	0.000095	0.006089	0.999905	9.189198	0.510444	0.000002	0.171065	0.026852	0.001492	0.000165	15.722675	0	0	0	0	8	0
1.000000	0.749047	0.000000	0.250953	0.993493	0.000095	0.006507	0.999905	9.242490	0.516206	0.000002	0.172944	0.026706	0.001492	0.000175	15.722675	0	1	0	0	8	0
1.000000	0.748953	0.000000	0.251047	0.992855	0.000095	0.007145	0.999905	8.880569	0.510540	0.000002	0.171131	0.025945	0.001492	0.000187	15.722675	0	2	0	0	8	0
1.000000	0.749147	0.000000	0.250853	0.994549	0.000095	0.005451	0.999905	10.236603	0.507979	0.000002	0.170098	0.030058	0.001492	0.000165	15.722675	0	3	0	0	8	0
1.000000	0.748975	0.000000	0.251025	0.992810	0.000095	0.007190	0.999905	9.121371	0.511978	0.000002	0.171594	0.026574	0.001492	0.000192	15.722675	0	4	0	0	8	0
1.000000	0.749021	0.000000	0.250979	0.994594	0.000095	0.005406	0.999905	10.973574	0.510822	0.000002	0.171164	0.032042	0.001492	0.000174	15.722675	0	5	0	0	8	0
1.000000	0.749008	0.000000	0.250992	0.993103	0.000095	0.006897	0.999905	9.212649	0.511485	0.000002	0.171399	0.026866	0.001492	0.000187	15.722675	0	6	0	0	8	0
1.000000	0.749182	0.000000	0.250818	0.994448	0.000095	0.005552	0.999905	10.624305	0.508648	0.000002	0.170290	0.031155	0.001492	0.000174	15.722675	0	7	0	0	8	0
1.000000	0.749021	0.000000	0.250979	0.994594	0.000095	0.005406	0.999905	10.973574	0.510822	0.000002	0.171164	0.032042	0.001492	0.000174	15.722675	0	8	0	0	8	0
1.000000	0.748992	0.000000	0.251008	0.994550	0.000095	0.005450	0.999905	10.575708	0.502514	0.000002	0.168407	0.031391	0.001492	0.000172	15.722675	0	9	0	0	8	0
1.000000	0.749025	0.000000	0.250975	0.994216	0.000095	0.005784	0.999905	8.353928	0.510460	0.000002	0.171039	0.024410	0.001492	0.000142	15.722675	0	10	0	0	8	0
1.000000	0.749092	0.000000	0.250908	0.995862	0.000095	0.004138	0.999905	10.809142	0.512946	0.000001	0.171811	0.031432	0.001492	0.000131	15.722675	0	11	0	0	8	0
1.000000	0.749092	0.000000	0.250908	0.995862	0.000095	0.004138	0.999905	10.809142	0.512946	0.000001	0.171811	0.031432	0.001492	0.000131	15.722675	0	12	0	0	8	0
1.000000	0.749739	0.000000	0.250261	0.993911	0.000095	0.006089	0.999905	9.189198	0.515720	0.000002	0.172146	0.026714	0.001499	0.000164	15.740762	0	0	0	0	9	0
1.000000	0.749795	0.000000	0.250205	0.993493	0.000095	0.006507	0.999905	9.242490	0.521541	0.000002	0.174037	0.026569	0.001499	0.000174	15.740762	0	1	0	0	9	0
1.000000	0.749701	0.000000	0.250299	0.992855	0.000095	0.007145	0.999905	8.880569	0.515817	0.000002	0.172213	0.025812	0.001499	0.000186	15.740762	0	2	0	0	9	0
1.000000	0.749894	0.000000	0.250106	0.994549	0.000095	0.005451	0.999905	10.236603	0.513229	0.000002	0.171173	0.029903	0.001499	0.000164	15.740762	0	3	0	0	9	0
1.000000	0.749723	0.000000	0.250277	0.992810	0.000095	0.007190	0.999905	9.121371	0.517270	0.000002	0.172678	0.026438	0.001499	0.000191	15.740762	0	4	0	0	9	0
1.000000	0.749769	0.000000	0.250231	0.994594	0.000095	0.005406	0.999905	10.973574	0.516102	0.000002	0.172246	0.031878	0.001499	0.000173	15.740762	0	5	0	0	9	0
1.000000	0.749755	0.000000	0.250245	0.993103	0.000095	0.006897	0.999905	9.212649	0.516771	0.000002	0.172482	0.026728	0.001499	0.000186	15.740762	0	6	0	0	9	0
1.000000	0.749930	0.000000	0.250070	0.994448	0.000095	0.005552	0.999905	10.624305	0.513905	0.000002	0.171366	0.030995	0.001499	0.000173	15.740762	0	7	0	0	9	0
1.000000	0.749769	0.000000	0.250231	0.994594	0.000095	0.005406	0.999905	10.973574	0.516102	0.000002	0.172246	0.031878	0.001499	0.000173	15.740762	0	8	0	0	9	0
1.000000	0.749740	0.000000	0.250260	0.994550	0.000095	0.005450	0.999905	10.575708	0.507707	0.000002	0.169471	0.031230	0.001499	0.000171	15.740762	0	9	0	0	9	0
